Gaspar_code	FB_Spec_Code	Class	Order	Family	Bellwood_Floeter	Genus	Species	Genus_and_species	Size	Size_type	Depth_min	Depth_max	Size_class	Diet_2012	Home_range	Activity	Schooling	Level
1760	1760	Actinopterygii_(ray-finned_fishes)	Scorpaeniformes	Scorpaenidae	1	Scorpaena	notata	Scorpaena_notata	24	TL	10	700	4	IM	S	B	S	B
1761	1761	Actinopterygii_(ray-finned_fishes)	Perciformes	Serranidae	1	Serranus	scriba	Serranus_scriba	36	SL	5	150	4	IM	S	D	S	B
1765	1765	Actinopterygii_(ray-finned_fishes)	Perciformes	Sphyraenidae	1	Sphyraena	sphyraena	Sphyraena_sphyraena	165	TL	0	100	6	FC	W	NA	F	H
1766	1766	Actinopterygii_(ray-finned_fishes)	Perciformes	Centracanthidae	1	Spicara	smaris	Spicara_smaris	20	TL	15	328	3	NA	NA	NA	NA	NA
177	177	Actinopterygii_(ray-finned_fishes)	Perciformes	Lutjanidae	1	Lutjanus	sanguineus	Lutjanus_sanguineus	100	TL	9	100	6	FC	NA	NA	NA	NA
1770	1770	Actinopterygii_(ray-finned_fishes)	Syngnathiformes	Syngnathidae	1	Syngnathus	acus	Syngnathus_acus	50	TL	90	110	5	NA	NA	NA	NA	NA
1771	1771	Actinopterygii_(ray-finned_fishes)	Aulopiformes	Synodontidae	1	Synodus	saurus	Synodus_saurus	40	SL	0	24,384	5	FC	S	D	S	B
1773	1773	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Trachinotus	ovatus	Trachinotus_ovatus	70	TL	50	200	5	IM	W	D	M	L
1778	1778	Actinopterygii_(ray-finned_fishes)	Perciformes	Tripterygiidae	1	Tripterygion	tripteronotus	Tripterygion_tripteronotus	8	TL	6	12	2	NA	NA	NA	NA	NA
178	178	Actinopterygii_(ray-finned_fishes)	Perciformes	Lutjanidae	1	Lutjanus	sebae	Lutjanus_sebae	116	FL	5	180	5	FC	M	N	F	L
179	179	Actinopterygii_(ray-finned_fishes)	Perciformes	Lutjanidae	1	Lutjanus	semicinctus	Lutjanus_semicinctus	35	TL	10	36	4	FC	M	N	F	L
1791	1791	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Symphodus	cinereus	Symphodus_cinereus	16	TL	0	NA	3	NA	NA	NA	NA	NA
1792	1792	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Symphodus	ocellatus	Symphodus_ocellatus	12	SL	1	30	3	NA	NA	NA	NA	NA
1793	1793	Actinopterygii_(ray-finned_fishes)	Perciformes	Clinidae	1	Clinitrachus	argentatus	Clinitrachus_argentatus	10	TL	0	NA	2	IM	S	D	S	B
1797	1797	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Buenia	affinis	Buenia_affinis	3.170.000.076	SL	3	25	1	NA	NA	NA	NA	NA
1798	1798	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Lesueurigobius	suerii	Lesueurigobius_suerii	5	TL	0	126	2	IM	S	D	S	B
7329	7329	Actinopterygii_(ray-finned_fishes)	Perciformes	Serranidae	1	Epinephelus	awoara	Epinephelus_awoara	60	TL	10	50	5	FC	M	B	S	B
180	180	Actinopterygii_(ray-finned_fishes)	Perciformes	Lutjanidae	1	Lutjanus	stellatus	Lutjanus_stellatus	55	TL	0	NA	5	FC	M	N	F	B
1800	1800	Actinopterygii_(ray-finned_fishes)	Perciformes	Acanthuridae	1	Acanthurus	monroviae	Acanthurus_monroviae	45	SL	5	40	5	HD	M	D	M	L
1801	1801	Actinopterygii_(ray-finned_fishes)	Syngnathiformes	Syngnathidae	1	Hippocampus	hippocampus	Hippocampus_hippocampus	15	TL	0	60	3	IM	S	D	S	B
1802	1802	Actinopterygii_(ray-finned_fishes)	Syngnathiformes	Syngnathidae	1	Hippocampus	guttulatus	Hippocampus_guttulatus	16	TL	0	44,16667	3	IM	S	D	S	B
181	181	Actinopterygii_(ray-finned_fishes)	Perciformes	Lutjanidae	1	Lutjanus	synagris	Lutjanus_synagris	60	TL	10	400	5	IM	M	D	F	L
182	182	Actinopterygii_(ray-finned_fishes)	Perciformes	Lutjanidae	1	Lutjanus	timorensis	Lutjanus_timorensis	50	TL	20	130	5	IM	M	N	F	B
183	183	Actinopterygii_(ray-finned_fishes)	Perciformes	Lutjanidae	1	Lutjanus	viridis	Lutjanus_viridis	30	TL	1	60	4	FC	W	N	L	B
1832	1832	Actinopterygii_(ray-finned_fishes)	Perciformes	Lethrinidae	1	Gnathodentex	aureolineatus	Gnathodentex_aureolineatus	30	TL	3	30	4	IM	M	N	L	B
1833	1833	Actinopterygii_(ray-finned_fishes)	Perciformes	Lethrinidae	1	Gymnocranius	griseus	Gymnocranius_griseus	35	TL	20	80	4	IM	M	N	F	B
1834	1834	Actinopterygii_(ray-finned_fishes)	Perciformes	Lethrinidae	1	Gymnocranius	grandoculis	Gymnocranius_grandoculis	80	TL	20	170	5	IM	M	N	S	B
1835	1835	Actinopterygii_(ray-finned_fishes)	Perciformes	Lethrinidae	1	Gymnocranius	audleyi	Gymnocranius_audleyi	40	TL	8	40	4	IM	M	N	F	B
1837	1837	Actinopterygii_(ray-finned_fishes)	Perciformes	Lethrinidae	1	Gymnocranius	euanus	Gymnocranius_euanus	45	TL	15	50	5	IM	M	N	F	B
1838	1838	Actinopterygii_(ray-finned_fishes)	Perciformes	Lethrinidae	1	Gymnocranius	frenatus	Gymnocranius_frenatus	35	TL	20	80	4	IM	M	N	F	B
1839	1839	Actinopterygii_(ray-finned_fishes)	Perciformes	Lethrinidae	1	Gymnocranius	microdon	Gymnocranius_microdon	45	TL	20	50	4	IM	M	N	F	B
184	184	Actinopterygii_(ray-finned_fishes)	Perciformes	Lutjanidae	1	Lutjanus	vitta	Lutjanus_vitta	40	TL	10	72	4	FC	M	N	M	L
1841	1841	Actinopterygii_(ray-finned_fishes)	Perciformes	Lethrinidae	1	Lethrinus	crocineus	Lethrinus_crocineus	60	TL	0	150	5	IM	NA	NA	NA	NA
1842	1842	Actinopterygii_(ray-finned_fishes)	Perciformes	Lethrinidae	1	Lethrinus	erythropterus	Lethrinus_erythropterus	50	TL	2	25	5	IM	W	N	F	B
1843	1843	Actinopterygii_(ray-finned_fishes)	Perciformes	Lethrinidae	1	Lethrinus	mahsena	Lethrinus_mahsena	65	TL	2	100	5	IM	NA	NA	NA	NA
1844	1844	Actinopterygii_(ray-finned_fishes)	Perciformes	Lethrinidae	1	Lethrinus	borbonicus	Lethrinus_borbonicus	40	TL	0	40	4	IM	NA	NA	NA	NA
1845	1845	Actinopterygii_(ray-finned_fishes)	Perciformes	Lethrinidae	1	Lethrinus	microdon	Lethrinus_microdon	80	TL	0	80	5	FC	W	N	F	B
1846	1846	Actinopterygii_(ray-finned_fishes)	Perciformes	Lethrinidae	1	Lethrinus	nebulosus	Lethrinus_nebulosus	87	TL	10	75	5	IM	W	N	M	B
1847	1847	Actinopterygii_(ray-finned_fishes)	Perciformes	Lethrinidae	1	Lethrinus	obsoletus	Lethrinus_obsoletus	60	TL	0	30	4	IM	M	N	F	B
1848	1848	Actinopterygii_(ray-finned_fishes)	Perciformes	Lethrinidae	1	Lethrinus	rubrioperculatus	Lethrinus_rubrioperculatus	50	TL	12	160	4	IM	W	B	M	B
1849	1849	Actinopterygii_(ray-finned_fishes)	Perciformes	Lethrinidae	1	Lethrinus	semicinctus	Lethrinus_semicinctus	35	TL	0	NA	4	IM	W	N	M	B
1850	1850	Actinopterygii_(ray-finned_fishes)	Perciformes	Lethrinidae	1	Lethrinus	variegatus	Lethrinus_variegatus	20	TL	0	150	3	IM	W	B	M	B
1851	1851	Actinopterygii_(ray-finned_fishes)	Perciformes	Lethrinidae	1	Lethrinus	harak	Lethrinus_harak	50	TL	0	20	4	IM	M	D	F	B
1852	1852	Actinopterygii_(ray-finned_fishes)	Perciformes	Lethrinidae	1	Lethrinus	xanthochilus	Lethrinus_xanthochilus	70	FL	0	150	5	IM	W	B	S	B
1853	1853	Actinopterygii_(ray-finned_fishes)	Perciformes	Lethrinidae	1	Lethrinus	amboinensis	Lethrinus_amboinensis	70	TL	0	NA	5	IM	W	N	F	B
1854	1854	Actinopterygii_(ray-finned_fishes)	Perciformes	Lethrinidae	1	Lethrinus	atkinsoni	Lethrinus_atkinsoni	50	TL	2	30	4	IM	W	N	M	B
1855	1855	Actinopterygii_(ray-finned_fishes)	Perciformes	Lethrinidae	1	Lethrinus	enigmaticus	Lethrinus_enigmaticus	55	TL	0	50	5	IM	NA	NA	NA	NA
1856	1856	Actinopterygii_(ray-finned_fishes)	Perciformes	Lethrinidae	1	Lethrinus	haematopterus	Lethrinus_haematopterus	45	TL	0	NA	5	IM	W	N	NA	B
1857	1857	Actinopterygii_(ray-finned_fishes)	Perciformes	Lethrinidae	1	Lethrinus	laticaudis	Lethrinus_laticaudis	56	TL	0	NA	5	IM	W	N	M	B
1858	1858	Actinopterygii_(ray-finned_fishes)	Perciformes	Lethrinidae	1	Lethrinus	miniatus	Lethrinus_miniatus	90	TL	5	30	5	FC	W	B	F	B
1859	1859	Actinopterygii_(ray-finned_fishes)	Perciformes	Lethrinidae	1	Lethrinus	reticulatus	Lethrinus_reticulatus	40	TL	0	NA	4	IM	W	N	NA	B
186	186	Actinopterygii_(ray-finned_fishes)	Perciformes	Lutjanidae	1	Macolor	macularis	Macolor_macularis	60	TL	3	90	5	PK	M	B	M	H
1862	1862	Actinopterygii_(ray-finned_fishes)	Perciformes	Lethrinidae	1	Lethrinus	erythracanthus	Lethrinus_erythracanthus	70	TL	18	120	5	IM	W	N	S	B
1863	1863	Actinopterygii_(ray-finned_fishes)	Perciformes	Lethrinidae	1	Lethrinus	lentjan	Lethrinus_lentjan	52	TL	20	90	4	IM	M	N	F	B
1864	1864	Actinopterygii_(ray-finned_fishes)	Perciformes	Lethrinidae	1	Lethrinus	olivaceus	Lethrinus_olivaceus	100	TL	1	185	6	FC	W	B	S	B
1865	1865	Actinopterygii_(ray-finned_fishes)	Perciformes	Lethrinidae	1	Lethrinus	genivittatus	Lethrinus_genivittatus	25	TL	5	25	3	IM	W	B	M	B
1866	1866	Actinopterygii_(ray-finned_fishes)	Perciformes	Lethrinidae	1	Lethrinus	ornatus	Lethrinus_ornatus	45	TL	0	30	4	IM	W	N	F	B
1867	1867	Actinopterygii_(ray-finned_fishes)	Perciformes	Lethrinidae	1	Lethrinus	atlanticus	Lethrinus_atlanticus	50	TL	0	50	5	IM	M	D	S	L
1868	1868	Actinopterygii_(ray-finned_fishes)	Perciformes	Lethrinidae	1	Lethrinus	conchyliatus	Lethrinus_conchyliatus	76	TL	0	220	5	IM	M	N	S	B
1869	1869	Actinopterygii_(ray-finned_fishes)	Perciformes	Lethrinidae	1	Monotaxis	grandoculis	Monotaxis_grandoculis	60	TL	1	100	5	IM	M	N	S	L
187	187	Actinopterygii_(ray-finned_fishes)	Perciformes	Lutjanidae	1	Macolor	niger	Macolor_niger	75	TL	2	90	5	PK	M	B	M	H
188	188	Actinopterygii_(ray-finned_fishes)	Perciformes	Lutjanidae	1	Ocyurus	chrysurus	Ocyurus_chrysurus	8.630.000.305	TL	0	180	6	IM	M	D	F	H
1886	1886	Actinopterygii_(ray-finned_fishes)	Perciformes	Caesionidae	1	Pterocaesio	trilineata	Pterocaesio_trilineata	20	TL	0	NA	3	PK	W	D	L	H
1887	1887	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Pantolabus	radiatus	Pantolabus_radiatus	40	TL	0	30	4	IM	W	B	F	H
1888	1888	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Alectis	alexandrinus	Alectis_alexandrinus	100	TL	0	70	6	FC	W	D	L	H
1889	1889	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Alepes	djedaba	Alepes_djedaba	40	TL	0	NA	4	PK	W	B	L	H
1893	1893	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Atule	mate	Atule_mate	30	TL	1	80	3	IM	W	D	M	H
1895	1895	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Caranx	ignobilis	Caranx_ignobilis	170	TL	10	188	6	FC	W	B	S	H
1896	1896	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Caranx	bucculentus	Caranx_bucculentus	66	TL	7	63	5	FC	W	B	F	H
1897	1897	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Caranx	senegallus	Caranx_senegallus	100	TL	0	200	6	FC	W	D	L	H
1898	1898	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Caranx	heberi	Caranx_heberi	85	TL	0	NA	6	FC	W	B	F	H
1899	1899	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Caranx	rhonchus	Caranx_rhonchus	60	TL	30	200	5	FC	W	D	L	H
19	19	Actinopterygii_(ray-finned_fishes)	Tetraodontiformes	Balistidae	1	Balistes	vetula	Balistes_vetula	60	TL	2	100	5	IM	M	D	S	L
1900	1900	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Caranx	caballus	Caranx_caballus	55	FL	3	100	5	FC	W	B	F	H
1902	1902	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Decapterus	koheru	Decapterus_koheru	NA	NA	0	NA	1	NA	NA	NA	NA	NA
1903	1903	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Alepes	kleinii	Alepes_kleinii	16	FL	0	NA	3	PK	W	B	L	H
1905	1905	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Carangoides	gymnostethus	Carangoides_gymnostethus	90	TL	0	NA	6	FC	W	B	F	H
1906	1906	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Caranx	melampygus	Caranx_melampygus	117	FL	0	190	6	FC	W	B	F	H
1907	1907	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Carangoides	hedlandensis	Carangoides_hedlandensis	32	TL	0	NA	4	IM	W	B	M	H
1908	1908	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Carangoides	oblongus	Carangoides_oblongus	46	TL	0	NA	5	FC	W	B	F	H
1909	1909	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Carangoides	orthogrammus	Carangoides_orthogrammus	75	TL	3	168	5	FC	W	B	F	H
1910	1910	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Carangoides	plagiotaenia	Carangoides_plagiotaenia	50	TL	2	200	4	FC	W	B	F	H
1911	1911	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Carangoides	praeustus	Carangoides_praeustus	25	TL	0	NA	3	FC	W	B	M	H
1912	1912	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Carangoides	talamparoides	Carangoides_talamparoides	30	TL	0	NA	5	FC	W	B	F	H
1913	1913	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Carangoides	bartholomaei	Carangoides_bartholomaei	100	TL	0	70	6	FC	W	D	L	H
1914	1914	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Carangoides	humerosus	Carangoides_humerosus	25	TL	0	50	4	FC	W	B	F	H
1916	1916	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Carangoides	armatus	Carangoides_armatus	57	TL	0	NA	5	FC	W	B	F	H
1917	1917	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Caranx	sexfasciatus	Caranx_sexfasciatus	120	TL	0	146	6	IM	W	B	M	H
1918	1918	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Carangoides	ruber	Carangoides_ruber	59	FL	0	40	5	FC	W	D	L	H
192	192	Actinopterygii_(ray-finned_fishes)	Perciformes	Lutjanidae	1	Paracaesio	sordida	Paracaesio_sordida	48	TL	5	200	5	PK	W	N	M	H
1920	1920	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Carangoides	equula	Carangoides_equula	37.5	TL	100	226	4	NA	NA	NA	NA	NA
1921	1921	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Carangoides	ferdau	Carangoides_ferdau	70	TL	1	60	5	FC	W	B	M	H
1923	1923	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Carangoides	bajad	Carangoides_bajad	55	TL	2	50	5	FC	W	B	F	H
1924	1924	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Carangoides	coeruleopinnatus	Carangoides_coeruleopinnatus	40	TL	0	NA	4	FC	W	B	F	H
1925	1925	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Carangoides	dinema	Carangoides_dinema	85	TL	0	15	5	FC	W	B	F	H
1926	1926	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Carangoides	fulvoguttatus	Carangoides_fulvoguttatus	120	FL	0	100	6	FC	W	B	M	H
1928	1928	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Caranx	tille	Caranx_tille	80	TL	30	120	6	FC	W	B	F	H
1929	1929	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Atropus	atropos	Atropus_atropos	26.5	TL	0	NA	4	NA	NA	NA	NA	NA
1930	1930	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Ulua	mentalis	Ulua_mentalis	100	TL	0	NA	6	IM	W	B	F	L
1933	1933	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Caranx	crysos	Caranx_crysos	70	TL	0	100	5	FC	W	D	L	H
1935	1935	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Caranx	latus	Caranx_latus	101	FL	0	57	6	IM	W	D	L	H
1936	1936	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Caranx	lugubris	Caranx_lugubris	100	TL	12	354	6	FC	W	B	F	H
1938	1938	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Decapterus	macrosoma	Decapterus_macrosoma	35	TL	20	214	4	PK	W	N	M	H
1939	1939	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Decapterus	maruadsi	Decapterus_maruadsi	25	FL	0	NA	4	NA	NA	NA	NA	NA
194	194	Actinopterygii_(ray-finned_fishes)	Perciformes	Lutjanidae	1	Paracaesio	xanthura	Paracaesio_xanthura	50	TL	5	150	5	PK	W	N	M	H
1940	1940	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Decapterus	kurroides	Decapterus_kurroides	45	TL	100	300	5	NA	NA	NA	NA	NA
1947	1947	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Parastromateus	niger	Parastromateus_niger	75	TL	15	105	5	PK	W	B	L	H
1948	1948	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Pseudocaranx	chilensis	Pseudocaranx_chilensis	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
1949	1949	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Pseudocaranx	wrighti	Pseudocaranx_wrighti	70	SL	0	30	5	FC	W	B	F	H
1950	1950	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Scomberoides	commersonnianus	Scomberoides_commersonnianus	120	TL	0	NA	6	FC	W	B	F	H
1951	1951	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Scomberoides	lysan	Scomberoides_lysan	110	TL	0	100	6	FC	W	B	F	H
1952	1952	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Scomberoides	tala	Scomberoides_tala	70	TL	10	13	5	FC	W	B	S	H
1953	1953	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Scomberoides	tol	Scomberoides_tol	60	TL	20	50	5	FC	W	B	F	H
1954	1954	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Selar	boops	Selar_boops	25	FL	35	500	3	PK	W	B	L	H
1959	1959	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Seriola	carpenteri	Seriola_carpenteri	72.5	TL	0	200	5	FC	W	D	M	H
196	196	Actinopterygii_(ray-finned_fishes)	Perciformes	Lutjanidae	1	Pinjalo	pinjalo	Pinjalo_pinjalo	80	TL	15	60	5	IM	W	N	M	H
1960	1960	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Seriola	hippos	Seriola_hippos	150	TL	0	NA	6	FC	W	B	F	H
1961	1961	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Seriola	peruana	Seriola_peruana	57	FL	1	30	5	FC	W	B	F	H
1962	1962	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Seriolina	nigrofasciata	Seriolina_nigrofasciata	70	TL	20	150	5	FC	W	B	S	H
1963	1963	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Trachinotus	blochii	Trachinotus_blochii	110	FL	0	7	5	IM	W	B	F	H
1964	1964	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Trachinotus	mookalee	Trachinotus_mookalee	90	TL	0	NA	5	IM	W	B	F	H
1965	1965	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Trachinotus	botla	Trachinotus_botla	75	TL	0	NA	5	IM	W	B	F	H
1966	1966	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Trachinotus	anak	Trachinotus_anak	90	NA	0	NA	5	IM	W	B	F	H
1967	1967	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Trachinotus	africanus	Trachinotus_africanus	92	TL	20	50	5	IM	W	B	F	H
1968	1968	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Trachinotus	coppingeri	Trachinotus_coppingeri	35	NA	0	NA	5	IM	W	B	F	H
1971	1971	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Trachinotus	marginatus	Trachinotus_marginatus	45	NG	0	82,16667	5	IM	W	D	M	L
1973	1973	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Trachinotus	rhodopus	Trachinotus_rhodopus	61	TL	1	30	5	IM	W	B	M	B
1974	1974	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Trachinotus	stilbe	Trachinotus_stilbe	34	FL	1	25	4	FC	W	B	M	B
1975	1975	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Trachinotus	goreensis	Trachinotus_goreensis	100	TL	0	100	6	IM	W	D	M	L
1976	1976	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Trachinotus	maxillosus	Trachinotus_maxillosus	80	TL	0	82,16667	6	IM	W	D	M	L
1977	1977	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Trachinotus	teraia	Trachinotus_teraia	68	TL	0	82,16667	5	IM	W	D	M	L
1978	1978	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Trachinotus	baillonii	Trachinotus_baillonii	60	TL	0	NA	5	IM	W	B	F	H
1979	1979	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Trachurus	novaezelandiae	Trachurus_novaezelandiae	50	SL	22	500	5	NA	NA	NA	NA	NA
198	198	Actinopterygii_(ray-finned_fishes)	Perciformes	Lutjanidae	1	Pristipomoides	aquilonaris	Pristipomoides_aquilonaris	56	TL	24	370	5	FC	M	D	F	H
1980	1980	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Trachurus	longimanus	Trachurus_longimanus	22	SL	0	NA	4	IM	W	B	F	H
1981	1981	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Trachurus	delagoa	Trachurus_delagoa	35	TL	0	400	4	IM	W	B	F	H
1982	1982	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Trachurus	indicus	Trachurus_indicus	35	TL	20	100	4	IM	W	B	F	H
1983	1983	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Uraspis	helvola	Uraspis_helvola	58	TL	50	300	5	IM	W	N	F	L
1984	1984	Actinopterygii_(ray-finned_fishes)	Perciformes	Carangidae	1	Uraspis	uraspis	Uraspis_uraspis	28	FL	20	130	3	IM	W	N	F	B
2024	2024	Actinopterygii_(ray-finned_fishes)	Perciformes	Pomacentridae	1	Amphiprion	perideraion	Amphiprion_perideraion	10	TL	1	38	3	PK	S	D	F	B
203	203	Actinopterygii_(ray-finned_fishes)	Perciformes	Sparidae	1	Boops	boops	Boops_boops	36	TL	0	350	4	PK	M	D	F	H
204	204	Actinopterygii_(ray-finned_fishes)	Perciformes	Sparidae	1	Sarpa	salpa	Sarpa_salpa	51	SL	5	70	5	NA	NA	NA	NA	NA
205	205	Actinopterygii_(ray-finned_fishes)	Perciformes	Lutjanidae	1	Pristipomoides	freemani	Pristipomoides_freemani	2.329.999.924	TL	50	220	4	FC	M	D	F	H
207	207	Actinopterygii_(ray-finned_fishes)	Pleuronectiformes	Bothidae	1	Bothus	podas	Bothus_podas	45	TL	15	400	5	IM	S	D	S	B
211	211	Actinopterygii_(ray-finned_fishes)	Perciformes	Lutjanidae	1	Pristipomoides	zonatus	Pristipomoides_zonatus	50	TL	70	300	5	NA	NA	NA	NA	NA
213	213	Actinopterygii_(ray-finned_fishes)	Perciformes	Lutjanidae	1	Rhomboplites	aurorubens	Rhomboplites_aurorubens	60	TL	40	54	5	IM	M	D	M	H
214	214	Actinopterygii_(ray-finned_fishes)	Perciformes	Lutjanidae	1	Symphorichthys	spilurus	Symphorichthys_spilurus	60	TL	5	60	5	FC	W	B	S	B
215	215	Actinopterygii_(ray-finned_fishes)	Perciformes	Lutjanidae	1	Symphorus	nematophorus	Symphorus_nematophorus	100	SL	20	100	6	FC	W	B	S	B
22452	22452	Actinopterygii_(ray-finned_fishes)	Perciformes	Ptereleotridae	1	Parioglossus	taeniatus	Parioglossus_taeniatus	NA	NA	0	NA	1	PK	S	D	M	L
22454	22454	Actinopterygii_(ray-finned_fishes)	Perciformes	Kyphosidae	1	Girella	stuebeli	Girella_stuebeli	24	TL	0	30	4	HM	M	D	M	L
22456	22456	Actinopterygii_(ray-finned_fishes)	Perciformes	Kyphosidae	1	Girella	zonata	Girella_zonata	21	TL	0	8	4	HM	M	D	M	L
22458	22458	Actinopterygii_(ray-finned_fishes)	Perciformes	Ptereleotridae	1	Parioglossus	verticalis	Parioglossus_verticalis	NA	NA	0	2	1	PK	S	D	M	L
22459	22459	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Eviota	zonura	Eviota_zonura	1.7	TL	0	NA	1	IM	S	D	S	B
22460	22460	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Gobiodon	albofasciatus	Gobiodon_albofasciatus	2.5	SL	0	NA	1	IM	S	D	S	B
22462	22462	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Gobiodon	quinquestrigatus	Gobiodon_quinquestrigatus	4.5	SL	0	NA	1	IM	S	D	S	B
22463	22463	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Gobiopsis	bravoi	Gobiopsis_bravoi	3.4	NA	0	5	2	IM	S	D	S	B
22466	22466	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Kelloggella	cardinalis	Kelloggella_cardinalis	2.5	SL	0	2	1	IM	S	D	S	B
22471	22471	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Kelloggella	quindecimfasciata	Kelloggella_quindecimfasciata	2	SL	0	NA	1	IM	S	D	S	B
22472	22472	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Opua	nephodes	Opua_nephodes	4.4	SL	1	169	1	IM	S	D	S	B
